
PER_EMOTE_1309,NO2,ugm -3,2020-05-16 03:12:00,0.0,45.03156255
PER_EMOTE_1309,CO,ugm -3,2020-05-14 11:53:00,0.0,257.7910487
PER_AIRMON_MESH1911150,NO2,ugm -3,2020-05-24 10:00:00,0.0,20.922520000000002

PER_EMOTE_1309,CO,ugm -3,2020-05-17 11:32:17,0.0,327.7446299502
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-14 11:49:00,0.0,3.2739999999999996
PER_EMOTE_1309,Temperature,Celsius,2020-05-17 06:35:00,0.0,10.5
58004ad7cc3dfc0513f107d9b7efe72342e6c3c3c4090ba61143976444dcd93b

PER_EMOTE_1309,CO,ugm -3,2020-05-17 21:24:18,0.0,367.87700207489996
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-15 12:58:00,0.0,0.33
PER_EMOTE_1309,Temperature,Celsius,2020-05-11 03:41:00,0.0,4.3
169ba782901204fb3ed9a10116be37cc9466eb055982465c11cbeb7832df6801

PER_EMOTE_1309,Sound,db,2020-05-25 21:48:34,0.0,64.0
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-19 04:29:00,0.0,1.58
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-30 20:25:00,0.0,1.98
dcffed550c2cb0dd27754926eee05246e78f5d5517ce4242bb3ee71e2c54e65a

PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-13 19:35:00,0.0,8.73
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-11 05:03:00,0.0,8.317
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-23 03:28:00,0.0,2.38
09d6f0d94fa2fe15f553d19043c02fe6977bc1a40187c09cb27bfd5fefee28ed

PER_EMOTE_1309,Humidity,%,2020-05-14 22:11:00,0.0,57.1
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-11 01:50:00,0.0,5.539
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-31 03:53:00,0.0,4.09
ed69edec7ff9b04fde642af64736fb117b12988c66c892ba210226b6b303c4b3

PER_EMOTE_1309,Temperature,Celsius,2020-05-22 22:21:28,0.0,12.7
PER_EMOTE_1309,NO2,ugm -3,2020-05-28 15:16:39,0.0,45.30192409510001
PER_EMOTE_1309,NO,ugm -3,2020-05-13 13:42:00,0.0,28.34567971
76da35a149918ce4409013ab43842defe4e70e5095abc27511da767213c67441

PER_EMOTE_1309,CO,ugm -3,2020-05-12 21:27:00,0.0,208.6844054
PER_AIRMON_MESH1911150,NO,ugm -3,2020-05-11 03:15:00,1.0,-7.86875
PER_EMOTE_1309,NO,ugm -3,2020-05-29 17:13:41,0.0,17.038171268800006
df1c353f2f97f52f3b6f578e3d4bc68efc31e9e75dca0a18a396c5c65d1c14d3

PER_EMOTE_1309,CO,ugm -3,2020-05-14 06:55:00,0.0,341.40023199999996
PER_EMOTE_1309,Temperature,Celsius,2020-05-20 00:23:22,0.0,14.4
PER_EMOTE_1309,Sound,db,2020-05-15 21:25:00,0.0,63.0
4fee31d140aa72a5f6ae712a7bad54e16db58c1a0968d5ec2b1c991fce3f4148

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-17 14:55:00,0.0,1.943
PER_EMOTE_1309,NO2,ugm -3,2020-05-29 22:40:42,0.0,168.2866308691
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-16 12:14:00,0.0,5.774
2d60468608e2cd7c6ca080f492df69c70315dcc24d59a8e2093ba42498316405

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-23 01:35:00,0.0,8.698
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-21 13:43:00,0.0,4.33
PER_EMOTE_1309,NO,ugm -3,2020-05-30 06:46:42,0.0,17.4156036551
06371a2dcbbfe1f6312d53c95426cbbe8f1c1b94c1af7d2360d727d5681f34b4

PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-25 21:49:00,0.0,4.059
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-27 11:55:00,0.0,9.47
PER_EMOTE_1309,NO,ugm -3,2020-05-17 12:02:17,0.0,26.751095805100004
d6dc7b23ffa3428a0f5a0149462388720f391a581425935c601bd45a64aad8bf

PER_EMOTE_1309,Temperature,Celsius,2020-05-30 16:21:43,0.0,21.9
PER_EMOTE_1309,NO2,ugm -3,2020-05-12 21:01:00,0.0,98.73532478
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-19 22:10:00,0.0,6.013
734e412313d76233922ce85fd8008f845cba34cef380724a0d58b610441972b9

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-14 22:36:00,0.0,6.188
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-14 21:30:00,0.0,5.56
PER_EMOTE_1309,Temperature,Celsius,2020-05-25 06:50:33,0.0,8.4
6fae6865df269b4f7f8e80a9361d5f8da9a34b7386946465ccbd69831d494178

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-21 12:48:00,0.0,5.827999999999999
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-17 16:05:00,0.0,5.6960000000000015
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-19 23:04:00,0.0,3.39
9c88350be3924dc6cca2490b64722d01ccb35a798c6c31dfd11eecb0968964e6

PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-30 18:44:00,0.0,6.357
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-29 15:19:00,0.0,6.31
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-24 14:56:00,0.0,0.38
45093aab37ab773993bf780bf161c19b03549228647e12e8f324cf9d68138a9f

PER_EMOTE_1309,CO,ugm -3,2020-05-28 06:20:38,0.0,349.8124630464
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-18 08:56:00,0.0,0.88
PER_EMOTE_1309,CO,ugm -3,2020-05-19 09:25:21,0.0,533.1560842194999
71b4783583802fbf1528f6dec9c9b35fc3c670ad4e4b69a0fdafd8c71ab99114

PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-26 17:48:00,0.0,1.19
PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-24 14:12:00,0.0,6.29
PER_EMOTE_1309,NO,ugm -3,2020-05-15 07:56:00,0.0,12.823886199999999
8449ad04897c430a7bd6b7ba650c25ea3011356377feed06b5bd1aa5b11ae65b

PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-22 16:19:00,0.0,14.8
PER_EMOTE_1309,Humidity,%,2020-05-31 23:35:46,0.0,70.7
PER_EMOTE_1309,NO,ugm -3,2020-05-31 18:56:45,0.0,25.2019498892
cbeaa89e78097fe8e50f3e264f74ca1f0e577d1540d7cee0f974102d6016f0df

PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-17 20:48:00,0.0,1.9869999999999999
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-17 14:43:00,0.0,3.3089999999999997
PER_EMOTE_1309,Sound,db,2020-05-21 14:42:25,0.0,70.0
efa27cea93dbfab5aeb2ed9df9fb3efa1e67df3187e8828adb16198a2f2acae6

PER_EMOTE_1309,NO2,ugm -3,2020-05-16 03:12:00,0.0,45.03156255
PER_EMOTE_1309,CO,ugm -3,2020-05-14 11:53:00,0.0,257.7910487
PER_AIRMON_MESH1911150,NO2,ugm -3,2020-05-24 10:00:00,0.0,20.922520000000002
4fd2f4a5b1337fcbf72b2f7ea977b2c95592ef9d8a3c272cd66947f31f0f420a

PER_EMOTE_1309,CO,ugm -3,2020-05-17 11:32:17,0.0,327.7446299502
PER_AIRMON_MESH1911150,PM2.5,ugm -3,2020-05-14 11:49:00,0.0,3.2739999999999996
PER_EMOTE_1309,Temperature,Celsius,2020-05-17 06:35:00,0.0,10.5
f00a1f675f1b8edd52640246d586755e69aebb5fa9006b2691f3f7ec270eeda9

PER_EMOTE_1309,CO,ugm -3,2020-05-17 21:24:18,0.0,367.87700207489996
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-15 12:58:00,0.0,0.33
PER_EMOTE_1309,Temperature,Celsius,2020-05-11 03:41:00,0.0,4.3
6a501ccd86869d500e0ea7053a11519bf0f959f2cab978958161f1ebc8bd0b9a

PER_EMOTE_1309,Sound,db,2020-05-25 21:48:34,0.0,64.0
PER_AIRMON_MESH301245,PM 4,ugm -3,2020-05-19 04:29:00,0.0,1.58
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-30 20:25:00,0.0,1.98
91fa579e5fa73b2327ce8640bd5694c2f190b07b52590406a4ea3fb06ea0a0db

PER_AIRMON_MESH301245,PM10,ugm -3,2020-05-13 19:35:00,0.0,8.73
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-11 05:03:00,0.0,8.317
PER_AIRMON_MESH1911150,PM1,ugm -3,2020-05-23 03:28:00,0.0,2.38
6c2f98d933f6181e2523c3ad335dc2a56509db8c39ffc7035de41a7360646453

PER_EMOTE_1309,Humidity,%,2020-05-14 22:11:00,0.0,57.1
PER_AIRMON_MESH1911150,PM10,ugm -3,2020-05-11 01:50:00,0.0,5.539
PER_AIRMON_MESH1911150,PM 4,ugm -3,2020-05-31 03:53:00,0.0,4.09
2fea0ed271bb0e6757d223a4ee35f48b10d53dd8656a305842cd66359638f996

PER_EMOTE_1309,Temperature,Celsius,2020-05-22 22:21:28,0.0,12.7
PER_EMOTE_1309,NO2,ugm -3,2020-05-28 15:16:39,0.0,45.30192409510001
